ARM.CMSIS.pdsc                              ARMCM0                   5.4.0          Cortex-M0
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1575              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1578              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1579              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1613              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1614              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1615              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1618              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1619              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1703              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1704              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1705              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1707              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1708              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1709              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1713              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1716              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1717              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1718              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1719              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1764              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1765              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1768              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1769              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1773              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1776              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1777              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1778              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1779              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1782              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1783              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1784              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1786              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1787              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1788              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1789              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1823              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1824              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1824T39A          1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1825              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1826              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1827              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1828              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1829              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1847              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1902              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1903              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1904              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1906              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1907              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1933              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1934              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1936              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1937              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1938              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1939              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1946              1.7.242        16Exxx
Microchip.PIC12-16F1xxx_DFP.pdsc             PIC16LF1947              1.7.242        16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F13113              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F13114              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F13115              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F13123              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F13124              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F13125              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F13143              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F13144              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F13145              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F15213              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F15214              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F15223              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F15224              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F15225              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F15243              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F15244              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F15245              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F15254              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F15255              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F15256              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F15274              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F15275              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F15276              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F15313              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F15323              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F15324              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F15325              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F15344              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F15345              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F15354              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F15355              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F15356              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F15375              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F15376              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F15385              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F15386              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F17114              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F17115              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F17124              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F17125              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F17126              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F17144              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F17145              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F17146              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F17154              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F17155              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F17156              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F17174              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F17175              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F17176              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18013              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18014              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18015              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18023              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18024              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18025              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18026              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18044              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18045              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18046              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18054              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18055              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18056              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18074              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18075              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18076              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18114              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18115              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18124              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18125              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18126              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18144              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18145              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18146              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18154              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18155              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18156              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18174              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18175              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18176              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18313              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18323              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18324              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18325              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18326              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18344              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18345              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18346              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18424              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18425              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18426              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18444              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18445              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18446              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18455              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18456              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18854              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18855              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18856              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18857              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18875              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18876              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F18877              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F19155              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F19156              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F19175              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F19176              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F19185              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F19186              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F19195              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F19196              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16F19197              1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF15313             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF15323             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF15324             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF15325             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF15344             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF15345             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF15354             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF15355             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF15356             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF15375             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF15376             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF15385             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF15386             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF18313             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF18323             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF18324             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF18325             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF18326             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF18344             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF18345             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF18346             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF18424             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF18425             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF18426             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF18444             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF18445             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF18446             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF18455             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF18456             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF18854             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF18855             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF18856             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF18857             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF18875             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF18876             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF18877             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF19155             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF19156             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF19175             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF19176             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF19185             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF19186             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF19195             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF19196             1.24.387       16Exxx
Microchip.PIC16F1xxxx_DFP.pdsc               PIC16LF19197             1.24.387       16Exxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F505                1.6.156        16c5x
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F506                1.6.156        16c5x
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F526                1.6.156        16c5x
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F527                1.6.156        16c5x
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F54                 1.6.156        16c5x
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F57                 1.6.156        16c5x
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F570                1.6.156        16c5x
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F59                 1.6.156        16c5x
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F610                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F616                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F627                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F627A               1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F628                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F628A               1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F630                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F631                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F636                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F639                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F648A               1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F676                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F677                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F684                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F685                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F687                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F688                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F689                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F690                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F707                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F716                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F72                 1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F720                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F721                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F722                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F722A               1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F723                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F723A               1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F724                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F726                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F727                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F73                 1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F737                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F74                 1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F747                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F753                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F76                 1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F767                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F77                 1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F777                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F785                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F818                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F819                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F83                 1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F84                 1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F84A                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F87                 1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F870                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F871                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F872                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F873                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F873A               1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F874                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F874A               1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F876                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F876A               1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F877                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F877A               1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F88                 1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F882                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F883                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F884                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F886                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F887                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F913                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F914                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F916                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F917                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16F946                1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16HV540               1.6.156        16c5x
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16HV610               1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16HV616               1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16HV753               1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16HV785               1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16LF627               1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16LF627A              1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16LF628               1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16LF628A              1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16LF648A              1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16LF707               1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16LF720               1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16LF721               1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16LF722               1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16LF722A              1.6.156        16xxxx
Microchip.PIC16Fxxx_DFP.pdsc                 PIC16LF723               1.6.156        16xxxx
